,,
,,
,,
38.586,-94.286,1983-10-15
37.664,-93.684,2007-04-15
30.2464,-89.6111,1975-07-01
30.97675,-89.0338,2005-01-13
31.39275,-91.08505,1979-11-28
32.036,-88.77015,1987-10-10
33.56555,-90.8022,2005-01-30
33.10925,-89.59135,1950-01-01
31.1603,-90.71574,1973-01-01
47.62167,-115.3903,2004-03-14
47.70667,-104.1922,1979-12-31
46.02962,-113.1198,1991-10-11
47.66724,-108.6873,2011-01-08
46.01833,-110.3308,1989-05-20
46.97694,-113.8381,1977-07-14
46.76389,-110.7781,2010-05-29
46.596920000000004,-110.6268,2012-12-02
47.03222,-114.0906,1989-07-13
47.060320000000004,-114.0717,2004-07-20
46.75889,-114.08,2005-01-23
46.96508,-114.0725,2006-09-13
,,
,,
46.5252,-113.5911,2012-07-20
45.66722,-110.8069,2001-08-22
45.82285,-114.0125,2005-09-20
48.032779999999995,-105.8642,1984-10-27
32.036,-88.77015,1987-10-10
32.1806,-88.86399999999999,2004-06-15
32.09515,-88.68893,2010-10-21
45.122659999999996,-111.56299999999999,1978-10-21
48.270109999999995,-115.6418,1978-07-04
46.764720000000004,-111.8861,1977-08-16
46.18694,-113.6925,1994-09-30
48.36139,-113.1236,1982-10-02
45.22417,-111.125,1993-06-03
47.60413,-113.7593,2010-03-20
47.178329999999995,-111.9744,1982-03-14
45.28074,-109.5528,2012-06-30
46.48392,-111.2644,2012-11-24
45.0262,-106.8331,2007-01-15
45.3705,-112.9707,2012-06-24
36.09945,-80.7704,1971-10-01
36.21335,-78.09365,1983-11-15
35.5131,-83.5582,1975-07-12
36.382870000000004,-80.46865,1999-01-16
35.5605,-83.5214,1998-01-05
,,
36.31126,-81.30889,1978-08-24
36.134,-80.66,1976-12-12
47.57549,-144.0265,2012-09-16
45.7922,-111.3637,2015-11-26
48.68,-113.82,2003-06-18
46.30766,-113.1424,2010-10-22
47.07444,-111.9625,1981-12-20
47.04333,-112.7031,1982-06-30
47.07954,-112.5649,1990-11-10
46.83285,-112.70200000000001,1994-07-12
47.12806,-111.9094,2004-01-18
,,
,,
36.48615,-80.375,2007-05-10
35.2256,-80.26915,1994-11-30
35.186370000000004,-78.63611,1976-11-15
35.451,-82.287,1991-03-15
34.5287,-79.26708,2015-10-13
35.0554,-79.88049000000001,2008-10-18
35.56577,-79.75537,2012-08-17
36.31625,-79.03025,1997-11-15
34.3924,-77.7485,1998-03-31
36.3715,-76.29115,1982-10-01
36.2058,-78.968,2004-05-12
34.6894,-77.2914,1965-10-01
36.0089,-77.90525,1979-07-18
35.8934,-81.98335,2000-09-09
,,
35.891999999999996,-82.829,2005-07-05
35.7695,-82.87408,2012-01-22
35.85107,-82.05008000000001,2009-09-30
35.4449,-80.0616,2004-06-12
35.30773,-79.75644,1990-06-30
35.437870000000004,-80.69763,2011-10-24
35.31924,-80.03551,2010-12-04
35.46955,-80.08778000000001,2015-10-25
,,
35.356359999999995,-80.01653,2014-11-08
34.509170000000005,-77.53445,1983-10-02
35.313309999999994,-80.00272,2015-09-24
34.7576,-77.5873,1987-07-15
34.53784,-77.50434,1999-07-16
34.404340000000005,-77.23759,2005-02-10
,,
,,
,,
35.2483,-83.28265,1973-10-01
35.5311,-78.4048,2002-07-14
35.211,-83.007,2005-07-02
,,
35.18083,-79.21278000000001,1995-10-14
35.33975,-82.443,1983-04-15
35.89305,-83.26097,2005-12-02
35.42525,-77.67995,1968-10-16
,,
35.91965,-80.6282,1977-08-15
35.87885,-80.2068,1998-11-15
35.1312,-79.11128000000001,1989-08-09
34.79914,-77.10508,1977-05-21
35.94585,-81.7418,1998-09-09
35.83845,-81.80479,2001-10-20
35.780429999999996,-81.77603,2013-06-26
35.6267,-81.5917,1972-11-18
35.194,-81.402,2006-08-17
35.75,-80.375,2007-04-09
35.95815,-80.2084,2007-05-03
34.78052,-77.85507,2011-11-19
35.36,-82.4831,2000-12-19
35.41939,-82.56715,2009-07-20
,,
35.104859999999995,-83.23206,2002-12-07
,,
30.0326,-83.52959,2015-06-29
35.7909,-82.4614,1986-09-16
35.998000000000005,-76.946,1989-11-11
35.88561,-81.92929000000001,2010-11-09
36.3461,-81.38915,1987-03-22
35.94647,-81.03185,2013-06-12
47.72964,-102.70100000000001,2004-02-22
47.71188,-101.8886,2005-08-27
47.63297,-102.7291,2004-02-26
41.13399999999999,-95.88,2005-01-06
40.64043,-97.13195999999999,1997-10-15
40.84792,-96.6824,1980-06-30
42.766090000000005,-97.97573,1979-09-15
41.550990000000006,-98.22576,2008-08-15
,,
40.1399,-96.7432,1974-09-30
41.238,-95.92,2005-08-13
42.5893,-103.398,1996-07-05
42.69657,-103.0044,2003-09-15
42.71425,-103.01799999999999,2006-10-29
35.841029999999996,-81.20877,2013-10-18
36.42315,-81.56219,2008-07-21
35.95865,-81.95195,2011-06-17
35.618,-82.321,1991-11-17
42.47356,-96.46025,1998-09-15
42.87331,-100.5501,1957-09-18
43.05,-70.93333,2004-09-12
,,
,,
,,
,,
40.7446,-74.6215,2004-04-23
39.632,-75.5167,2006-02-01
41.06945,-74.15562,1979-08-15
,,
,,
,,
,,
40.478,-74.4611,2005-12-11
40.9934,-74.3249,2005-12-10
40.9575,-74.45995,2007-02-01
40.9427,-74.46155,2007-11-09
40.935520000000004,-74.49518,2009-10-30
41.01941,-74.57013,2013-02-15
,,
,,
39.7384,-74.2975,2005-11-13
39.934,-74.3966,2006-07-27
40.053000000000004,-74.1301,2009-01-25
39.98216,-74.36187,2016-11-21
41.08335,-74.321,2005-12-10
41.1445,-74.29085,2007-01-15
39.70852,-75.38251,2012-12-29
41.2145,-74.5995,1976-10-18
41.13498,-74.80315,1977-07-09
,,
41.29596,-74.68831999999999,1990-06-15
41.305659999999996,-74.6854,1991-07-01
40.995670000000004,-74.78004,1995-02-01
41.14652,-74.59959,1997-11-15
,,
,,
,,
41.29453,-74.68758000000001,2015-06-23
41.17838,-74.52625,2015-10-02
41.27412,-74.64189,2016-03-05
44.799690000000005,-71.1794,2014-09-15
,,
,,
42.78378,-71.77646,2016-07-08
43.11074,-71.35414,1970-10-31
43.28556,-71.46778,2001-01-10
,,
40.184779999999996,-74.72261,1977-06-03
,,
40.8959,-74.2918,1971-10-16
,,
,,
,,
35.52162,-105.2526,2013-10-18
,,
36.4178,-107.1612,1982-01-11
,,
35.63736,-108.8676,2002-09-17
,,
,,
,,
36.9934,-104.4801,2005-01-23
39.29056,-119.6564,1980-09-15
35.58565,-107.9978,2005-11-03
35.372009999999996,-108.2034,2011-03-07
36.0605,-108.84,2011-07-16
,,
,,
33.27735,-105.7395,2001-08-06
,,
33.2516,-105.7197,2004-06-02
,,
33.15405,-105.7947,2004-07-26
,,
33.27094,-105.7338,2008-03-12
35.98475,-106.8803,1983-05-07
,,
36.7474,-107.6021,2004-12-15
36.72065,-107.3956,2005-01-10
36.7657,-106.9547,2005-06-26
36.91475,-106.9958,2005-06-21
36.095,-106.9571,2005-08-11
,,
36.81315,-108.7608,2002-03-16
36.126,-108.87,2002-06-15
36.39135,-109.0612,2003-10-19
36.14505,-108.8548,2005-08-06
36.39135,-109.0612,2005-10-11
36.080890000000004,-108.89200000000001,2009-05-12
,,
,,
39.60835,-74.43445,1998-07-15
40.16465,-74.68135,2005-12-10
39.652,-74.6298,2005-12-23
39.7962,-74.3749,2006-03-09
39.8234,-74.70135,2006-04-07
,,
,,
,,
39.69191,-74.55341,2013-05-18
,,
,,
39.22348,-74.69759,2016-11-16
,,
40.77545,-74.3516,2006-12-17
40.60667,-74.84528,2008-09-04
40.52737,-118.1806,2005-02-15
37.8583,-118.325,2004-10-15
39.00056,-119.8458,1984-09-15
,,
,,
42.40489,-76.17366,2001-01-01
,,
,,
,,
41.5036,-73.7171,1980-08-21
42.563790000000004,-74.8865,1973-08-01
,,
43.26886,-78.28014,1992-05-01
,,
43.226490000000005,-78.3253,1997-04-15
43.2265,-78.1946,2002-08-22
43.34806,-78.23962,2003-01-15
,,
,,
42.329209999999996,-75.3811,2004-05-31
41.38084,-73.91649,2004-09-20
,,
,,
,,
41.23296,-74.11488,2015-08-06
44.62185,-75.58825,2009-03-18
42.28045,-77.60525,1980-04-21
,,
,,
,,
42.543459999999996,-77.36516,2003-11-09
42.1174,-75.64853000000001,2001-10-22
41.66955,-74.0863,1997-05-23
,,
,,
,,
,,
43.7268,-73.52,2001-08-15
43.6678,-73.51238000000001,2002-05-11
,,
43.66344,-73.56614,2006-03-31
43.42645,-73.741,2006-11-26
43.647059999999996,-75.57448000000001,2007-08-18
43.32,-73.81,2009-07-26
,,
,,
43.56211,-73.45947,1999-11-01
,,
,,
,,
43.35086,-73.34347,2015-06-17
,,
42.6153,-77.4028,2006-10-07
43.1546,-75.73906,1972-10-28
43.195009999999996,-78.54224,2002-09-21
,,
,,
,,
,,
,,
44.266459999999995,-74.14589000000001,1996-08-15
,,
43.0949,-74.27923,1966-01-15
,,
,,
42.36176,-75.0116,2003-03-01
,,
44.663990000000005,-73.73606,2005-02-15
,,
42.0837,-75.38025,2005-10-01
41.97341,-73.66615999999999,1985-05-01
41.59773,-73.64641999999999,2007-07-15
41.94512,-73.87915,2010-02-15
41.87219,-73.55858,2013-11-09
,,
,,
,,
44.1856,-73.8094,2005-12-28
43.81495,-74.00528,2006-07-10
,,
43.132059999999996,-74.47383,2004-06-16
,,
43.61833,-74.75610999999999,1999-05-28
43.30679,-74.15429,2010-09-24
43.46181,-74.23165999999999,2014-07-11
43.2696,-77.664,2005-07-27
,,
,,
,,
,,
,,
42.09785,-77.93121,1998-02-01
,,
39.13595,-84.17227,2015-01-22
40.473259999999996,-83.44371,1983-10-31
40.62147,-81.34993,1988-06-15
41.1462,-80.62124,1997-11-01
41.10765,-81.4311,1978-09-01
40.24354,-84.18491,1982-11-01
38.77727,-83.18179,1977-10-31
39.49265,-83.11421999999999,1980-07-01
39.10495,-82.79665,2002-09-07
39.20212,-83.13585,2002-12-01
38.685159999999996,-83.12916,1982-07-21
38.74899,-82.97854,1986-10-01
38.83628,-83.12873,1990-10-01
38.79215,-82.93085,2004-06-25
38.693220000000004,-83.12891,2010-07-06
38.9506,-83.02551,2014-02-14
40.793620000000004,-81.32337,1976-08-10
40.679790000000004,-81.51075,1978-07-01
40.7343,-81.15621999999999,1978-08-01
40.74451,-81.0758,1978-08-21
40.75079,-81.27147,1991-08-15
40.758720000000004,-81.19895,1992-01-15
40.74065,-81.35575,1995-02-15
40.77789,-81.25768000000001,2001-02-24
40.90177,-81.26729,2010-10-22
40.79438,-81.31219,2011-09-09
41.296209999999995,-81.5745,1995-01-04
41.31609,-81.56152,1995-03-11
41.23638,-81.62379,1998-10-01
41.35208,-81.57021,2005-07-12
41.2584,-81.56255,2005-09-14
41.25248,-81.60838000000001,2007-12-24
41.16984,-81.64180999999999,2010-11-18
41.237390000000005,-81.60576,2011-06-04
,,
41.214240000000004,-81.5168,2015-05-24
41.36755,-80.76735,2000-02-01
41.42579,-80.89095999999999,2004-08-07
39.74678,-89.34647,2005-03-01
40.36831,-81.32809,1988-09-15
40.274879999999996,-81.51749000000001,1997-05-01
40.6298,-81.5693,2002-10-12
40.20275,-81.1188,2007-02-28
40.47672,-81.39331,2008-06-20
39.251090000000005,-82.3997,1956-01-01
39.142990000000005,-82.41166,1987-10-01
39.17029,-82.47604,2000-05-25
39.24523,-82.27037,2004-06-20
42.24542,-77.98756,1999-01-16
,,
,,
42.15947,-78.82683,2004-10-15
,,
,,
,,
,,
39.70042,-84.62567,1977-05-18
41.30265,-81.30896,1962-06-06
39.17257,-83.26393,1999-12-22
39.785940000000004,-82.29162,1978-06-01
41.48962,-83.06976999999999,1974-04-20
39.63382,-81.40079,1958-01-15
40.04603,-82.14536,1995-03-11
40.38609,-82.69884,1977-06-01
39.61205,-84.36754,1988-09-14
39.755309999999994,-81.02917,1994-02-15
39.9784,-84.1735,2000-09-01
41.02572,-81.77677,1976-09-01
41.1174,-80.9835,1972-08-01
39.96627,-83.51394,2003-02-18
41.382740000000005,-82.12263,1967-07-01
41.40985,-82.11171999999999,1985-08-15
41.27939,-82.21939,1987-10-15
41.05304,-80.51186,1998-07-01
41.09087,-80.77592,2001-09-30
41.128840000000004,-80.85831999999999,2006-04-01
40.95818,-80.97507,2009-08-12
41.114470000000004,-80.14099,2012-03-24
